Order Id,Order Date,Year,Month,Month Name,Quarter,Product Category,Size,Region,Acquisition Channel,Units Ordered,Discount Applied,Discount Pct,Order Value Usd,Manufacturing Cost Usd,Fulfillment Cost Usd,Total Cogs Usd,Gross Profit Usd,Gross Margin Pct,Is Returned
ORD-11978,12-11-2023,2023,11,Nov,Q4,Bottoms,XL,South,Paid Search,1,1,0.19,$32.30,$7.84,$2.89,$10.73,$21.57,66.78,0
ORD-11906,13-11-2023,2023,11,Nov,Q4,Bottoms,M,North,Direct,1,0,0,$32.05,$7.46,$2.93,$10.39,$21.66,67.58,0
ORD-11924,14-11-2023,2023,11,Nov,Q4,Dresses,XL,South,Organic Search,1,0,0,$43.20,$9.58,$2.65,$12.23,$30.97,71.69,1
ORD-11957,14-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,North,Paid Search,1,0,0,$25.97,$6.70,$2.76,$9.46,$16.51,63.57,0
ORD-11886,15-11-2023,2023,11,Nov,Q4,Outerwear,L,East,Direct,1,0,0,$47.12,$12.03,$2.65,$14.68,$32.44,68.85,0
ORD-11909,15-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,South,Organic Search,3,0,0,$28.47,$6.31,$2.82,$9.13,$19.34,67.93,0
ORD-11915,15-11-2023,2023,11,Nov,Q4,Outerwear,XS,South,Paid Search,1,0,0,$52.12,$12.17,$2.74,$14.91,$37.21,71.39,0
ORD-11929,15-11-2023,2023,11,Nov,Q4,Bottoms,M,West,Paid Search,2,0,0,$30.26,$7.38,$2.61,$9.99,$20.27,66.99,1
ORD-11955,15-11-2023,2023,11,Nov,Q4,Dresses,S,North,Instagram / Social,1,0,0,$40.61,$9.66,$2.76,$12.42,$28.19,69.42,0
ORD-11972,15-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,XS,North,Paid Search,1,1,0.05,$27.90,$6.16,$2.85,$9.01,$18.89,67.71,0
ORD-11982,15-11-2023,2023,11,Nov,Q4,Bottoms,S,North,Paid Search,2,0,0,$33.13,$7.50,$2.80,$10.30,$22.83,68.91,0
ORD-11892,16-11-2023,2023,11,Nov,Q4,Bottoms,L,East,Direct,1,0,0,$33.82,$7.18,$2.64,$9.82,$24.00,70.96,0
ORD-11912,16-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,South,Instagram / Social,1,0,0,$28.39,$6.64,$2.91,$9.55,$18.84,66.36,0
ORD-11990,16-11-2023,2023,11,Nov,Q4,Dresses,S,North,Organic Search,1,0,0,$39.20,$9.95,$2.83,$12.78,$26.42,67.4,0
ORD-11933,17-11-2023,2023,11,Nov,Q4,Accessories,XL,East,Instagram / Social,2,1,0.15,$19.31,$4.20,$2.84,$7.04,$12.27,63.54,0
ORD-11980,17-11-2023,2023,11,Nov,Q4,Bottoms,L,South,Email Campaign,1,0,0,$32.08,$7.25,$2.94,$10.19,$21.89,68.24,0
ORD-11999,17-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,L,North,Paid Search,1,0,0,$25.96,$6.47,$2.64,$9.11,$16.85,64.91,0
ORD-11887,18-11-2023,2023,11,Nov,Q4,Dresses,M,South,Organic Search,1,1,0.11,$42.12,$9.27,$2.70,$11.97,$30.15,71.58,0
ORD-11904,18-11-2023,2023,11,Nov,Q4,Accessories,XS,West,Email Campaign,1,0,0,$19.54,$4.20,$2.65,$6.85,$12.69,64.94,0
ORD-11969,18-11-2023,2023,11,Nov,Q4,Outerwear,S,East,Instagram / Social,2,1,0.14,$48.60,$12.17,$2.72,$14.89,$33.71,69.36,0
ORD-11970,18-11-2023,2023,11,Nov,Q4,Accessories,M,North,Paid Search,1,1,0.11,$17.93,$4.10,$2.70,$6.80,$11.13,62.07,0
ORD-11977,18-11-2023,2023,11,Nov,Q4,Bottoms,S,West,Instagram / Social,1,0,0,$32.29,$7.19,$2.85,$10.04,$22.25,68.91,0
ORD-11989,18-11-2023,2023,11,Nov,Q4,Accessories,S,South,Organic Search,3,0,0,$19.68,$4.15,$2.64,$6.79,$12.89,65.5,0
ORD-11883,19-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,L,South,Direct,1,0,0,$29.16,$6.18,$2.82,$9.00,$20.16,69.14,0
ORD-11895,19-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,East,Email Campaign,1,0,0,$28.93,$6.18,$2.76,$8.94,$19.99,69.1,0
ORD-11902,19-11-2023,2023,11,Nov,Q4,Outerwear,L,South,Organic Search,1,0,0,$49.33,$12.20,$2.73,$14.93,$34.40,69.73,0
ORD-11930,19-11-2023,2023,11,Nov,Q4,Outerwear,XL,North,Instagram / Social,1,0,0,$53.55,$11.53,$2.72,$14.25,$39.30,73.39,0
ORD-11937,19-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,East,Email Campaign,1,0,0,$26.99,$6.63,$2.90,$9.53,$17.46,64.69,0
ORD-11939,19-11-2023,2023,11,Nov,Q4,Dresses,M,North,Organic Search,1,0,0,$38.03,$9.30,$2.69,$11.99,$26.04,68.47,1
ORD-11966,20-11-2023,2023,11,Nov,Q4,Outerwear,M,North,Direct,1,1,0.09,$51.09,$11.21,$2.96,$14.17,$36.92,72.26,0
ORD-11967,20-11-2023,2023,11,Nov,Q4,Accessories,S,South,Email Campaign,1,0,0,$18.99,$4.28,$2.76,$7.04,$11.95,62.93,0
ORD-11968,20-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,East,Email Campaign,1,0,0,$27.44,$6.46,$2.81,$9.27,$18.17,66.22,0
ORD-11926,21-11-2023,2023,11,Nov,Q4,Bottoms,XL,West,Instagram / Social,1,1,0.17,$33.92,$7.54,$2.61,$10.15,$23.77,70.08,0
ORD-11943,21-11-2023,2023,11,Nov,Q4,Accessories,L,South,Direct,1,0,0,$18.57,$4.09,$2.76,$6.85,$11.72,63.11,0
ORD-11953,21-11-2023,2023,11,Nov,Q4,Outerwear,S,North,Organic Search,1,0,0,$47.64,$11.93,$2.97,$14.90,$32.74,68.72,0
ORD-11945,22-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,North,Direct,1,0,0,$26.23,$6.70,$2.71,$9.41,$16.82,64.13,0
ORD-11948,22-11-2023,2023,11,Nov,Q4,Accessories,XL,South,Organic Search,1,0,0,$19.31,$4.02,$2.84,$6.86,$12.45,64.47,0
ORD-11992,22-11-2023,2023,11,Nov,Q4,Outerwear,M,South,Instagram / Social,2,0,0,$53.51,$11.31,$2.73,$14.04,$39.47,73.76,1
ORD-11958,23-11-2023,2023,11,Nov,Q4,Bottoms,S,East,Organic Search,2,0,0,$32.16,$7.20,$2.81,$10.01,$22.15,68.87,0
ORD-11916,24-11-2023,2023,11,Nov,Q4,Bottoms,L,North,Paid Search,3,0,0,$32.99,$7.51,$2.68,$10.19,$22.80,69.11,0
ORD-11935,24-11-2023,2023,11,Nov,Q4,Bottoms,S,North,Organic Search,1,0,0,$33.81,$7.57,$2.92,$10.49,$23.32,68.97,0
ORD-11962,24-11-2023,2023,11,Nov,Q4,Dresses,M,West,Instagram / Social,1,0,0,$39.82,$9.97,$2.94,$12.91,$26.91,67.58,1
ORD-11988,24-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,L,East,Paid Search,1,0,0,$25.83,$6.62,$2.71,$9.33,$16.50,63.88,0
ORD-11997,24-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,South,Instagram / Social,1,0,0,$26.52,$6.51,$2.79,$9.30,$17.22,64.93,0
ORD-12000,24-11-2023,2023,11,Nov,Q4,Dresses,L,West,Organic Search,1,1,0.18,$41.97,$9.20,$2.70,$11.90,$30.07,71.65,0
ORD-12002,24-11-2023,2023,11,Nov,Q4,Dresses,S,East,Instagram / Social,1,0,0,$43.35,$9.63,$2.82,$12.45,$30.90,71.28,0
ORD-11896,25-11-2023,2023,11,Nov,Q4,Accessories,M,North,Instagram / Social,1,0,0,$19.34,$4.24,$2.84,$7.08,$12.26,63.39,0
ORD-11903,25-11-2023,2023,11,Nov,Q4,Bottoms,L,East,Paid Search,1,0,0,$32.16,$7.76,$2.88,$10.64,$21.52,66.92,0
ORD-11928,25-11-2023,2023,11,Nov,Q4,Bottoms,S,North,Organic Search,1,0,0,$31.34,$7.51,$2.86,$10.37,$20.97,66.91,0
ORD-11954,25-11-2023,2023,11,Nov,Q4,Dresses,XS,East,Paid Search,2,0,0,$40.91,$9.69,$2.61,$12.30,$28.61,69.93,0
ORD-11884,26-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,S,East,Paid Search,1,1,0.11,$25.96,$6.23,$2.87,$9.10,$16.86,64.95,0
ORD-11925,26-11-2023,2023,11,Nov,Q4,Accessories,XL,West,Direct,1,0,0,$18.80,$4.07,$2.80,$6.87,$11.93,63.46,0
ORD-11927,26-11-2023,2023,11,Nov,Q4,Outerwear,XS,South,Paid Search,1,0,0,$49.38,$11.70,$2.61,$14.31,$35.07,71.02,1
ORD-11947,26-11-2023,2023,11,Nov,Q4,Dresses,L,South,Organic Search,1,0,0,$40.63,$9.82,$2.91,$12.73,$27.90,68.67,0
ORD-11961,26-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,S,West,Paid Search,1,0,0,$28.88,$6.52,$2.62,$9.14,$19.74,68.35,0
ORD-11891,27-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,L,East,Organic Search,1,0,0,$26.31,$6.16,$2.65,$8.81,$17.50,66.51,0
ORD-11918,27-11-2023,2023,11,Nov,Q4,Accessories,L,West,Organic Search,1,0,0,$18.33,$4.20,$2.79,$6.99,$11.34,61.87,0
ORD-11920,27-11-2023,2023,11,Nov,Q4,Outerwear,L,North,Instagram / Social,1,1,0.17,$49.37,$11.33,$2.90,$14.23,$35.14,71.18,0
ORD-11922,27-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,S,North,Instagram / Social,1,0,0,$28.32,$6.74,$2.87,$9.61,$18.71,66.07,0
ORD-11946,27-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,XL,South,Organic Search,1,1,0.16,$25.57,$6.66,$2.72,$9.38,$16.19,63.32,0
ORD-11959,27-11-2023,2023,11,Nov,Q4,Dresses,M,North,Organic Search,1,0,0,$41.90,$9.23,$2.98,$12.21,$29.69,70.86,0
ORD-11963,27-11-2023,2023,11,Nov,Q4,Outerwear,L,South,Organic Search,2,1,0.15,$48.99,$11.91,$2.69,$14.60,$34.39,70.2,0
ORD-11986,27-11-2023,2023,11,Nov,Q4,Bottoms,M,East,Paid Search,2,0,0,$33.34,$7.44,$2.96,$10.40,$22.94,68.81,0
ORD-11881,28-11-2023,2023,11,Nov,Q4,Outerwear,L,East,Instagram / Social,1,1,0.19,$46.71,$11.53,$2.89,$14.42,$32.29,69.13,1
ORD-11913,28-11-2023,2023,11,Nov,Q4,Dresses,L,East,Instagram / Social,2,0,0,$38.05,$9.17,$2.72,$11.89,$26.16,68.75,0
ORD-11921,28-11-2023,2023,11,Nov,Q4,Dresses,XS,West,Instagram / Social,2,0,0,$38.97,$9.35,$2.69,$12.04,$26.93,69.1,0
ORD-11975,28-11-2023,2023,11,Nov,Q4,Bottoms,M,East,Organic Search,1,0,0,$30.56,$7.53,$2.87,$10.40,$20.16,65.97,0
ORD-11901,29-11-2023,2023,11,Nov,Q4,Accessories,S,East,Direct,1,0,0,$19.29,$4.35,$2.86,$7.21,$12.08,62.62,0
ORD-11914,29-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,M,East,Paid Search,1,1,0.12,$27.96,$6.25,$2.87,$9.12,$18.84,67.38,0
ORD-11971,29-11-2023,2023,11,Nov,Q4,Accessories,L,West,Instagram / Social,1,0,0,$17.49,$4.28,$2.77,$7.05,$10.44,59.69,0
ORD-11993,29-11-2023,2023,11,Nov,Q4,Dresses,S,South,Instagram / Social,2,0,0,$41.04,$9.29,$2.69,$11.98,$29.06,70.81,0
ORD-11994,29-11-2023,2023,11,Nov,Q4,Accessories,L,East,Direct,2,1,0.06,$19.52,$4.02,$2.92,$6.94,$12.58,64.45,0
ORD-11893,30-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,L,East,Instagram / Social,1,1,0.05,$27.95,$6.13,$2.79,$8.92,$19.03,68.09,0
ORD-11942,30-11-2023,2023,11,Nov,Q4,Dresses,XS,North,Email Campaign,3,0,0,$41.39,$9.58,$2.95,$12.53,$28.86,69.73,1
ORD-11956,30-11-2023,2023,11,Nov,Q4,Outerwear,M,South,Paid Search,2,0,0,$48.46,$12.06,$2.83,$14.89,$33.57,69.27,0
ORD-11984,30-11-2023,2023,11,Nov,Q4,Outerwear,M,North,Paid Search,1,0,0,$47.70,$11.74,$2.93,$14.67,$33.03,69.25,0
ORD-11995,30-11-2023,2023,11,Nov,Q4,Tops & T-Shirts,L,North,Email Campaign,1,1,0.1,$25.62,$6.24,$2.90,$9.14,$16.48,64.32,0
ORD-12030,01-12-2023,2023,12,Dec,Q4,Outerwear,L,South,Paid Search,1,0,0,$48.20,$11.40,$2.68,$14.08,$34.12,70.79,0
ORD-12070,01-12-2023,2023,12,Dec,Q4,Accessories,XS,North,Paid Search,2,0,0,$17.63,$4.13,$2.78,$6.91,$10.72,60.81,1
ORD-12144,01-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,L,South,Email Campaign,2,0,0,$26.87,$6.67,$2.78,$9.45,$17.42,64.83,1
ORD-12040,03-12-2023,2023,12,Dec,Q4,Outerwear,S,South,Paid Search,2,0,0,$49.98,$12.11,$2.62,$14.73,$35.25,70.53,0
ORD-12095,03-12-2023,2023,12,Dec,Q4,Activewear,L,North,Organic Search,2,0,0,$34.64,$8.40,$2.98,$11.38,$23.26,67.15,0
ORD-12123,03-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,XS,North,Email Campaign,1,0,0,$27.07,$6.48,$2.68,$9.16,$17.91,66.16,0
ORD-12136,03-12-2023,2023,12,Dec,Q4,Accessories,M,West,Direct,1,0,0,$19.35,$4.08,$2.80,$6.88,$12.47,64.44,1
ORD-12140,03-12-2023,2023,12,Dec,Q4,Outerwear,M,North,Organic Search,2,0,0,$50.28,$11.21,$2.78,$13.99,$36.29,72.18,0
ORD-12141,03-12-2023,2023,12,Dec,Q4,Bottoms,L,South,Instagram / Social,1,0,0,$31.90,$7.37,$2.86,$10.23,$21.67,67.93,0
ORD-12078,04-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,S,West,Instagram / Social,2,0,0,$25.76,$6.16,$2.80,$8.96,$16.80,65.22,0
ORD-12084,04-12-2023,2023,12,Dec,Q4,Bottoms,XS,North,Email Campaign,2,0,0,$33.98,$7.66,$2.99,$10.65,$23.33,68.66,0
ORD-12088,04-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,West,Instagram / Social,1,0,0,$26.31,$6.68,$2.64,$9.32,$16.99,64.58,0
ORD-12109,04-12-2023,2023,12,Dec,Q4,Dresses,S,North,Paid Search,2,0,0,$39.92,$9.49,$2.63,$12.12,$27.80,69.64,0
ORD-12121,04-12-2023,2023,12,Dec,Q4,Bottoms,XS,East,Paid Search,1,0,0,$30.92,$7.48,$2.62,$10.10,$20.82,67.34,0
ORD-12058,05-12-2023,2023,12,Dec,Q4,Bottoms,XS,North,Paid Search,2,0,0,$30.77,$7.58,$2.96,$10.54,$20.23,65.75,0
ORD-12094,05-12-2023,2023,12,Dec,Q4,Dresses,S,East,Instagram / Social,2,0,0,$41.30,$9.75,$2.94,$12.69,$28.61,69.27,0
ORD-12014,06-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,East,Organic Search,2,0,0,$27.12,$6.62,$2.65,$9.27,$17.85,65.82,0
ORD-12016,06-12-2023,2023,12,Dec,Q4,Bottoms,S,North,Instagram / Social,1,0,0,$33.32,$7.12,$2.71,$9.83,$23.49,70.5,0
ORD-12086,06-12-2023,2023,12,Dec,Q4,Outerwear,M,North,Direct,1,0,0,$47.22,$11.13,$2.91,$14.04,$33.18,70.27,0
ORD-12090,06-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,South,Email Campaign,1,0,0,$28.44,$6.69,$2.63,$9.32,$19.12,67.23,0
ORD-12029,07-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,South,Email Campaign,3,0,0,$26.13,$6.15,$2.72,$8.87,$17.26,66.05,0
ORD-12073,07-12-2023,2023,12,Dec,Q4,Outerwear,XS,West,Paid Search,1,0,0,$51.60,$12.19,$2.61,$14.80,$36.80,71.32,0
ORD-12145,07-12-2023,2023,12,Dec,Q4,Bottoms,L,West,Organic Search,1,0,0,$33.79,$7.13,$2.84,$9.97,$23.82,70.49,0
ORD-12067,08-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,XS,North,Email Campaign,1,0,0,$26.45,$6.50,$2.68,$9.18,$17.27,65.29,0
ORD-12101,08-12-2023,2023,12,Dec,Q4,Outerwear,M,North,Email Campaign,1,0,0,$47.35,$11.74,$2.62,$14.36,$32.99,69.67,0
ORD-12043,09-12-2023,2023,12,Dec,Q4,Outerwear,M,East,Instagram / Social,2,1,0.11,$53.64,$12.20,$2.89,$15.09,$38.55,71.87,0
ORD-12108,09-12-2023,2023,12,Dec,Q4,Dresses,XL,North,Paid Search,1,0,0,$38.32,$9.99,$2.85,$12.84,$25.48,66.49,0
ORD-12142,09-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,L,West,Instagram / Social,1,0,0,$27.79,$6.69,$2.66,$9.35,$18.44,66.35,0
ORD-12127,10-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,XL,East,Instagram / Social,2,0,0,$25.93,$6.43,$2.97,$9.40,$16.53,63.75,1
ORD-12034,11-12-2023,2023,12,Dec,Q4,Bottoms,XXL,East,Email Campaign,1,0,0,$30.88,$7.34,$2.73,$10.07,$20.81,67.39,0
ORD-12065,11-12-2023,2023,12,Dec,Q4,Dresses,S,North,Paid Search,2,0,0,$42.21,$9.54,$2.71,$12.25,$29.96,70.98,0
ORD-12103,11-12-2023,2023,12,Dec,Q4,Outerwear,L,North,Organic Search,3,0,0,$53.14,$11.77,$2.71,$14.48,$38.66,72.75,0
ORD-12105,11-12-2023,2023,12,Dec,Q4,Accessories,S,West,Organic Search,1,0,0,$19.57,$4.26,$2.89,$7.15,$12.42,63.46,0
ORD-12114,11-12-2023,2023,12,Dec,Q4,Bottoms,S,East,Paid Search,1,0,0,$33.95,$7.31,$2.72,$10.03,$23.92,70.46,0
ORD-12125,11-12-2023,2023,12,Dec,Q4,Outerwear,XL,West,Organic Search,1,0,0,$49.90,$11.85,$2.86,$14.71,$35.19,70.52,0
ORD-12003,12-12-2023,2023,12,Dec,Q4,Outerwear,S,East,Organic Search,2,0,0,$48.36,$11.13,$2.72,$13.85,$34.51,71.36,0
ORD-12039,12-12-2023,2023,12,Dec,Q4,Dresses,S,East,Email Campaign,1,0,0,$40.68,$9.95,$2.62,$12.57,$28.11,69.1,1
ORD-12072,12-12-2023,2023,12,Dec,Q4,Outerwear,S,West,Paid Search,1,1,0.05,$46.96,$11.68,$2.81,$14.49,$32.47,69.14,0
ORD-12131,12-12-2023,2023,12,Dec,Q4,Accessories,L,East,Paid Search,1,0,0,$18.43,$4.23,$2.96,$7.19,$11.24,60.99,0
ORD-12019,13-12-2023,2023,12,Dec,Q4,Outerwear,XL,West,Instagram / Social,1,0,0,$53.50,$11.14,$2.79,$13.93,$39.57,73.96,0
ORD-12041,13-12-2023,2023,12,Dec,Q4,Outerwear,XL,West,Organic Search,1,0,0,$51.52,$12.15,$2.89,$15.04,$36.48,70.81,0
ORD-12063,13-12-2023,2023,12,Dec,Q4,Outerwear,M,South,Email Campaign,1,0,0,$49.64,$12.18,$2.66,$14.84,$34.80,70.1,0
ORD-12097,13-12-2023,2023,12,Dec,Q4,Bottoms,L,North,Direct,1,1,0.06,$31.86,$7.57,$2.67,$10.24,$21.62,67.86,0
ORD-12130,13-12-2023,2023,12,Dec,Q4,Activewear,S,South,Paid Search,1,0,0,$34.53,$8.09,$2.68,$10.77,$23.76,68.81,0
ORD-12011,14-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,L,South,Instagram / Social,2,0,0,$26.60,$6.18,$2.79,$8.97,$17.63,66.28,0
ORD-12020,14-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,XS,East,Email Campaign,2,1,0.14,$27.17,$6.61,$2.66,$9.27,$17.90,65.88,0
ORD-12129,14-12-2023,2023,12,Dec,Q4,Bottoms,S,South,Paid Search,2,1,0.07,$31.93,$7.17,$2.64,$9.81,$22.12,69.28,1
ORD-12048,15-12-2023,2023,12,Dec,Q4,Bottoms,XS,North,Instagram / Social,1,0,0,$33.33,$7.55,$2.63,$10.18,$23.15,69.46,1
ORD-12055,15-12-2023,2023,12,Dec,Q4,Accessories,M,South,Organic Search,1,0,0,$18.47,$4.10,$2.75,$6.85,$11.62,62.91,0
ORD-12059,15-12-2023,2023,12,Dec,Q4,Bottoms,XL,South,Paid Search,1,0,0,$33.02,$7.78,$2.65,$10.43,$22.59,68.41,0
ORD-12075,15-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,XL,East,Direct,1,1,0.17,$28.38,$6.32,$2.75,$9.07,$19.31,68.04,0
ORD-12087,15-12-2023,2023,12,Dec,Q4,Bottoms,XL,North,Paid Search,1,0,0,$31.17,$7.55,$2.70,$10.25,$20.92,67.12,0
ORD-12126,15-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,North,Organic Search,1,1,0.17,$28.53,$6.48,$2.61,$9.09,$19.44,68.14,0
ORD-12150,15-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,XL,West,Direct,3,0,0,$27.59,$6.60,$2.97,$9.57,$18.02,65.31,0
ORD-12050,16-12-2023,2023,12,Dec,Q4,Dresses,S,North,Instagram / Social,1,0,0,$38.64,$9.59,$2.76,$12.35,$26.29,68.04,0
ORD-12064,16-12-2023,2023,12,Dec,Q4,Bottoms,S,East,Paid Search,2,1,0.09,$30.13,$7.60,$2.70,$10.30,$19.83,65.81,1
ORD-12098,16-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,L,East,Organic Search,2,1,0.15,$26.19,$6.24,$2.74,$8.98,$17.21,65.71,1
ORD-12111,16-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,L,South,Direct,1,1,0.09,$28.59,$6.20,$2.81,$9.01,$19.58,68.49,0
ORD-12132,16-12-2023,2023,12,Dec,Q4,Outerwear,M,South,Paid Search,3,0,0,$46.98,$11.37,$2.65,$14.02,$32.96,70.16,0
ORD-12010,17-12-2023,2023,12,Dec,Q4,Outerwear,M,South,Email Campaign,3,0,0,$50.22,$11.29,$2.83,$14.12,$36.10,71.88,0
ORD-12036,17-12-2023,2023,12,Dec,Q4,Outerwear,S,East,Email Campaign,1,1,0.17,$46.81,$11.25,$2.82,$14.07,$32.74,69.94,0
ORD-12051,17-12-2023,2023,12,Dec,Q4,Dresses,L,East,Instagram / Social,2,0,0,$42.20,$9.88,$2.91,$12.79,$29.41,69.69,1
ORD-12085,17-12-2023,2023,12,Dec,Q4,Dresses,S,West,Instagram / Social,2,0,0,$40.01,$9.59,$2.77,$12.36,$27.65,69.11,1
ORD-12089,17-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,S,West,Direct,1,0,0,$26.94,$6.49,$2.97,$9.46,$17.48,64.88,0
ORD-12120,17-12-2023,2023,12,Dec,Q4,Activewear,M,East,Instagram / Social,1,0,0,$37.11,$8.60,$2.90,$11.50,$25.61,69.01,1
ORD-12137,17-12-2023,2023,12,Dec,Q4,Outerwear,XL,West,Direct,1,1,0.15,$51.47,$11.15,$2.66,$13.81,$37.66,73.17,1
ORD-12018,18-12-2023,2023,12,Dec,Q4,Outerwear,L,East,Paid Search,1,0,0,$47.26,$12.15,$2.91,$15.06,$32.20,68.13,0
ORD-12021,18-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,S,South,Instagram / Social,1,0,0,$29.12,$6.46,$2.69,$9.15,$19.97,68.58,0
ORD-12035,18-12-2023,2023,12,Dec,Q4,Accessories,L,North,Email Campaign,1,0,0,$18.40,$4.00,$2.86,$6.86,$11.54,62.72,0
ORD-12046,18-12-2023,2023,12,Dec,Q4,Outerwear,XS,North,Organic Search,1,0,0,$47.14,$11.19,$2.87,$14.06,$33.08,70.17,0
ORD-12047,18-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,XXL,North,Instagram / Social,1,1,0.19,$25.82,$6.20,$2.74,$8.94,$16.88,65.38,1
ORD-12091,18-12-2023,2023,12,Dec,Q4,Dresses,XXL,North,Paid Search,1,1,0.09,$40.21,$9.80,$2.86,$12.66,$27.55,68.52,0
ORD-12096,18-12-2023,2023,12,Dec,Q4,Outerwear,M,South,Paid Search,1,0,0,$51.48,$11.48,$2.75,$14.23,$37.25,72.36,0
ORD-12128,18-12-2023,2023,12,Dec,Q4,Outerwear,L,East,Instagram / Social,1,1,0.07,$48.70,$11.47,$2.68,$14.15,$34.55,70.94,0
ORD-12005,19-12-2023,2023,12,Dec,Q4,Activewear,L,West,Organic Search,1,0,0,$33.32,$7.92,$2.91,$10.83,$22.49,67.5,0
ORD-12024,19-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,East,Instagram / Social,1,0,0,$29.03,$6.56,$2.66,$9.22,$19.81,68.24,0
ORD-12045,19-12-2023,2023,12,Dec,Q4,Outerwear,L,South,Direct,1,0,0,$51.76,$11.77,$2.78,$14.55,$37.21,71.89,0
ORD-12049,19-12-2023,2023,12,Dec,Q4,Dresses,S,East,Email Campaign,1,0,0,$40.19,$9.99,$2.71,$12.70,$27.49,68.4,0
ORD-12077,19-12-2023,2023,12,Dec,Q4,Dresses,XL,West,Instagram / Social,1,0,0,$39.22,$9.73,$2.93,$12.66,$26.56,67.72,1
ORD-12100,19-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,East,Instagram / Social,3,1,0.16,$28.69,$6.24,$2.85,$9.09,$19.60,68.32,0
ORD-12102,19-12-2023,2023,12,Dec,Q4,Dresses,M,East,Email Campaign,1,0,0,$41.16,$9.85,$2.67,$12.52,$28.64,69.58,0
ORD-12116,19-12-2023,2023,12,Dec,Q4,Outerwear,L,West,Organic Search,1,0,0,$46.69,$12.11,$2.85,$14.96,$31.73,67.96,0
ORD-12124,19-12-2023,2023,12,Dec,Q4,Outerwear,L,North,Paid Search,2,0,0,$48.43,$11.50,$2.74,$14.24,$34.19,70.6,1
ORD-12146,19-12-2023,2023,12,Dec,Q4,Dresses,L,South,Instagram / Social,1,0,0,$43.26,$10.10,$2.69,$12.79,$30.47,70.43,1
ORD-12147,19-12-2023,2023,12,Dec,Q4,Bottoms,L,North,Paid Search,1,0,0,$33.35,$7.72,$2.99,$10.71,$22.64,67.89,0
ORD-12004,20-12-2023,2023,12,Dec,Q4,Tops & T-Shirts,M,North,Instagram / Social,2,0,0,$29.30,$6.70,$2.69,$9.39,$19.91,67.95,0
ORD-12012,20-12-2023,2023,12,Dec,Q4,Dresses,M,East,Instagram / Social,1,0,0,$42.68,$9.99,$2.80,$12.79,$29.89,70.03,0
ORD-12026,20-12-2023,2023,12,Dec,Q4,Bottoms,XXL,East,Paid Search,2,0,0,$33.37,$7.44,$2.70,$10.14,$23.23,69.61,0
ORD-12031,20-12-2023,2023,12,Dec,Q4,Bottoms,XL,West,Paid Search,1,1,0.15,$32.90,$7.40,$2.99,$10.39,$22.51,68.42,1
ORD-12082,20-12-2023,2023,12,Dec,Q4,Dresses,L,East,Organic Search,2,0,0,$41.60,$9.58,$2.94,$12.52,$29.08,69.9,1
ORD-12115,20-12-2023,2023,12,Dec,Q4,Outerwear,S,South,Paid Search,1,0,0,$50.26,$12.24,$2.74,$14.98,$35.28,70.19,1
